"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2018122462","02","3","838 CROFT ROAD","","GREENSBURG","PA","15601","LIBERTY TRANSPORT","7246682772","026000","","","","","N","","","","","","N","","","","","","","","1","00254513","00"
"2018122462","02","3","300 CENTRE POINT DRIVE","","VIRGINIA BEACH","VA","23462","BUDGET TRUCK RENTAL","8776771858","012500","","","","","N","","","","","","N","","","","","","","","2","01092543","00"
"2018124603","03","1","10540 MARTY ST STE 230","","OVERLAND PARK","KS","66212-2560","TEAM LOGISTICS INC","3303836705","080000","","","","","N","","","","","","N","","","","","","","","1","00466897","08"
"2018045469","03","3","1706 PITTSBURGH ST","","CHESWICK","PA","15024","OAKS AUTO & TRUCK SERVICE","7244809320","026000","","","","","N","","","","","","N","","A0118726","","","","","","2","01009961","04"
"2018010596","05","3","4200 INDUSTRIAL BLVD","","ALIQUIPPA","PA","15001","P G T TRUCKING INC","8008376514","080000","","","","","N","","","","","","N","","","","","","","","1","00192897","08"
"2018010596","03","99","RT 283 PO BOX 67676","","HARRISBURG","PA","17106","PA TURNPIKE COMMISSION","7179399551","033000","","","","","","","","","","","N","","","","","","","","2","","99"
"2018040004","03","4","17TH ARSENAL BOULEVARD","","HARRISBURG","PA","17120","PENNDOT","4127813260","003800","","","","","N","","","","","","N","","","","","","","","2","00000466","04"
"2019001832","05","0","1585 CENTENNIAL DR","","KINGSTON","ON","K7P0K4","SLH TRANSPORT INC","5142855997","080000","","","","","N","","","","","","N","","","","","","","","2","03062477","07"
"2018031233","05","3","2085 FOREST GROVE ROAD","","CORAOPOLIS","PA","15108","WEST PENN UTILITIES","8147011753","013500","","","","","N","","","","","","U","","","","","","","","1","01377625","04"
"2018012572","02","3","12963 WEST OKEECHOBEE","","HIALEAH GARDENS","FL","33018","MORFAS TRUCKING","3058346045","080000","","","","","N","","","","","","N","","","","","","","","2","03048765","03"
"2019001610","04","1","1298 KEYSTONE BLVD","","POTTSVILLE","PA","17901","FANELI BROTHERS","5705443140","080000","","","","","N","","","","","","N","","","","","","","","2","00038116","08"
"2018112075","02","1","3731 WILLIAM PENN HWY","","MURRYSVILLE","PA","15668","ROTO ROOTER SERVICES CORP","7247331410","","","","","","N","","","","","","N","","","","","","","","1","00652297","05"
"2018086220","03","4","1317 ROUTE 286","","EXPORT","PA","15632","KURT ZASPEL LANDSCAPING","7247338720","026000","","","","","N","","","","","","N","","","","","","","","2","00782030","04"
"2018068848","03","4","7447 RACE ST","","PITTSBURGH","PA","15208","AB TRUCKING","4125081783","","","","","","N","","","","","","N","","","","","","","","1","11671131","04"
"2018021963","99","8","NA","NA","NA","ZZ","NA","NA","9999999999","","","","","","N","","","","","","","","99999999","","","","","","1","","11"
"2018132404","99","99","UNKNOWN","","UNKNOWN","ZZ","UNK","UNKNOWN","9999999999","","","","","","","","","","","","U","","","","","","","","2","00999999","08"
"2018066611","03","0","UNKNOWN","","UNKNOWN","TX","12345","MAC","9999999999","","","","","","N","","","","","","N","","","","","","","","1","00465185","00"
"2018066611","03","0","UNKNOWN","","UNKNOWN","TX","12345","MAC","9999999999","","","","","","N","","","","","","N","","","","","","","","2","00465185","00"
"2018090753","03","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4122551385","066780","","","","","N","","","","","","N","","A00976060","","","","","","2","","11"
"2018032962","02","8","340 POPLAR ST.","","HANOVER","PA","17331","PA COACH LINES","4126640911","","","","","","N","","","","","","","","","","","","","","2","00465361","11"
"2018021461","99","1","26-428 MILLEN RD","","STONEY CREEK","ON","N1H8A1","ALL STAR EXPRESS","5192659296","","","","","","N","","","","","","N","","","","","","","","2","02414319","08"
"2018024202","05","3","14444 FM 2393","","WICHITA FALLS","TX","76310","P&S TRANSPORTATION LLC","2057884000","080000","","","","","N","","","","","","N","","","","","","","","1","01243338","09"
"2018011264","02","3","1060 FREEDOM RD REAR,PO","","CRANBERRY TWP","PA","16066","PRECISION LAWN SERVICE & MAINTEN","7243215566","","","","","","N","","","","","","N","","","","","","","","2","02283275","03"
"2018066242","03","0","ROUTE 837 PO BOX 505","","WEST ELIZABETH","PA","15088","ALL CRANE RENTAL OF PA LLC","8142428664","080000","","","","","N","","","","","","N","","","","","","","","1","00797466","08"
"2018118572","02","8","8 RIVER RD","","PITTSBURGH","PA","15136","COMMUNITY TRANSPORT","4123310800","","","","","","N","","","","","","","","999","","","","","","1","","10"
"2018054851","03","4","4223 E 49TH ST","","CLEVELAND","OH","44125","GATEWAY REC. INC.","4124935889","080000","","","","","N","","","","","","N","","","","","","","","1","01168008","04"
"2018054851","02","1","4489 CAMPBELLS RUN RD","","PITTSBURGH","PA","15205","ENTERPRISE COMMERICAL TRUCKS","4125054099","","","","","","","","","","","","N","","","","","","","","3","01704957","03"
"2018004322","02","1","2588 ELM RD NE","","WARREN","OH","44483","AVI FOODSYSTEMS INC","4123315080","","","","","","N","","","","","","N","","","","","","","","2","00320805","03"
"2018013590","02","3","2000 CORPORATE DR,STE 2","","WEXFORD","PA","15090","DELTA PROPERTY MANAGEMENT INC","9999999999","010000","","","","","N","","","","","","N","","","","","","","","2","99999999","03"
"2018024262","02","8","415 REBECCA ST","","MCKEESPORT","PA","15132","PA COACH LINES INC.","4126640911","","","","","","N","","","","","","N","","","","","","","","1","00465361","11"
"2018090335","02","3","925 OLD CLAIRTON RD","","JEFFERSON HLS","PA","15025","BOROUGH OF JEFFERSON HILLS","4123840097","019500","","","","","N","","","","","","N","","","","","","","","2","99999999","98"
"2018050187","03","1","550 BLAZER PARKWAY STE 300","","DUBLIN","OH","43017","THE SYGMA NETWORK INC.","9999999999","016426","","","","","N","","","","","","U","","9999999999","","","","","","1","00014811","08"
"2018094712","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","","","","","","N","","","","","","N","","A00976060","","","","","","2","","11"
"2018022610","06","1","2611 NORTH LINCOLN AVENUE","","URBANA","IL","61801","SUPERVALUE TRANSPORTATION","7249255263","080000","","","","","N","","","","","","N","","","","","","","","1","00467296","06"
"2018057987","08","1","27 LEBANON VALLEY PARKWAY","","LEBANON","PA","17042","ZEIGLERS DISTRIBUTING","7176752210","025000","","","","","N","","","","","","N","","","","","","","","1","00613210","08"
"2018103497","03","4","2586 LINCOLN BLVD","","ELIZABETH","PA","15037","SID MENDLOWITZ TRUCKING","4129511339","073280","","","","","N","","","","","","U","","94461","","","","","","1","02436206","04"
"2018040060","04","6","3208 MARY STREET EXT","","ARDARA","PA","15615","PNJ TRANSPORT LLC","7243316491","025900","","","","","N","","","","","","N","","","","","","","","1","02411317","98"
"2018033078","99","8","714 EKASTOWN RD","","SARVER","PA","16055","ABC TRANSIT INC","4123284487","","","","","","N","","","","","","N","","","","","","","","2","00999999","11"
"2018028515","05","99","7291 CLARK ROAD","","ATWATER","OH","44201","THOMAS D. RALSTON","3303229465","080000","","","","","N","","","","","","Y","","","","","","","","1","00437941","08"
"2018092642","02","1","714 EKASTOWN ROAD","","SARVER","PA","16055","ABC TRANSIT","4128289000","","","","","","N","","","","","","","","","","","","","","1","02420569","03"
"2018098934","01","8","110 LENZNER COURT","","SEWICKLEY","PA","15143","TRANSPORTATION MANAGEMENT SERVIC","4125096334","","","","","","N","","","","","","","","","","","","","","1","00583785","11"
"2018137245","02","1","2675 MORGANTOWN ROAD","","READING","PA","19607","PENSKE TRUCK LEASING CO L P","4122810394","011001","","","","","N","","","","","","U","","","","","","","","1","02353572","03"
"2018115271","04","4","3240 BROWNSVILLE RD","","PITTSBURGH","PA","15227","AMC TRANSPORT INC","4126990406","073280","","","","","N","","","","","","N","","","","","","","","1","01349719","04"
"2018007645","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","","","","","","","2","","11"
"2018097998","03","99","632 HUNT VALLEY CIR","","NEW KENSINGTON","PA","15068","SWANK CONSTRUCTION COMPANY","7243233590","023380","","","","","N","","","","","","N","","","","","","","","3","02145870","04"
"2019001607","03","2","GOOSE HILL RD BOX 259","","JEFFERSON","ME","04348","GLASSMERE FUEL SERVICE INC","9999999999","080000","2","","","","Y","1","","","","","N","","","","","","","","2","00276273","08"
"2018003811","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018014150","05","1","1072 OLD POST RD","","SOUTH PARK","PA","15129","B KEPPEL TRUCKING LLC","7243073362","080000","","","","","N","","","","","","N","","","","","","","","1","00773974","08"
"2018014150","02","8","573 BRADDOCK AVE","","EAST PITTSBURGH","PA","15112","PRN TRANSIT SERVICES INC","8008608222","012500","","","","","N","","","","","","N","","","","","","","","2","02432891","10"
"2018048122","01","8","345 6TH AVE","","PITTSBURGH","PA","15222","PORT AUTHORITY","4124422000","033000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018012891","03","4","296 CURRIE RD. P.O. BOX 296","","PORTERSVILLE","PA","160510296","MCCLYMONDS SUPPLY & TRANSIT CO.","7243688040","073280","","","","","N","","","","","","N","","A105846","","","","","","2","00026947","04"
"2018048674","05","1","712 SR 1830","","BROOKVILLE","PA","15825","STAAR TRUCKING LLC","8146464921","080000","","","","","N","","","","","","N","","","","","","","","1","02266657","08"
"2018048674","04","2","PO BOX 1851","","BUTLER","PA","16003-1851","CAMELBACK RESOURCES LLC","8669815008","073280","","","","","N","","","","","","N","","","","","","","","2","02784303","04"
"2018030491","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018023540","02","8","409 ELK ST.","","CARNEGIE","PA","15106","STA OF PENNSYLVANIA","4126464711","","","","","","N","","","","","","N","","A00117073","","","","","","2","00818076","11"
"2018095141","02","1","30 ISABELLA ST.","SUITE 500","PITTSBURGH","PA","15212","PGW AUTOGLASS","4129956500","009900","","","","","N","","","","","","N","","NONE","","","","","","3","00996472","03"
"2018135043","02","1","2930 DUSS AVE","","AMBRIDGE","PA","15003","HG VENTURES","9999999999","","","","","","N","","","","","","N","","","","","","","","1","99999999","03"
"2018102748","05","1","P.O. BOX 1080","","MURRAY","KY","42071-1080","PASCHALL TRUCK LINES INC.","2707531717","080000","","","","","N","","","","","","N","","","","","","","","2","00105234","06"
"2018055281","02","3","215 MCKEAN STREET","","PITTSBURGH","PA","15219","ALLEGHENY COUNTY","4122511842","007000","","","","","N","","","","","","N","","999999","","","","","","2","00999999","02"
"2018083729","03","0","160 VELTRI DRIVE","","WASHINGTON","PA","15301","VELTRI TRUCKING INC","7242289381","080000","","","","","N","","","","","","N","","","","","","","","2","00107715","07"
"2018128946","04","8","345 SIXTH AVE","","PITTSBURGH","PA","15222","ALLEGHENY COUNTY PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018063586","02","8","2335 BEAVER AVENUE","","PITTSBURGH","PA","15223","PORT AUTHORITY","4124422000","","","","","","N","","","","","","","","A-00976060","","","","","","1","","11"
"2018056212","04","4","3501 NEVILLE RD","","PITTSBURGH","PA","15225","NEVILLE AGGREGATES","4127714001","073280","","","","","N","","","","","","N","","","","","","","","1","02066579","04"
"2018071126","99","99","6013 RAMSGATE DR, PO BOX","","BETHEL PARK","PA","15102","ACE LAWN CARE INC","9999999999","014000","","","","","N","","","","","","N","","","","","","","","2","","99"
"2018124823","04","3","2197 DUSS AVE","","AMBRIDGE","PA","15003","WV FABRICATING AND WELDING INC","4122580197","026000","","","","","N","","","","","","N","","","","","","","","1","01940391","06"
"2018006899","02","3","148 LLOYD AVE","","EDGEWOOD","PA","15218","III GENERATION EXCAVATING AND PA","4122433412","019000","","","","","N","","","","","","N","","","","","","","","2","02264419","03"
"2018118147","02","4","510 WARSAW ST.","","PITTSBURGH","PA","15221","DIGGS TRUCKING","4124828218","073280","","","","","N","","","","","","Y","","","","","","","","1","01693563","04"
"2018137299","03","2","1077 ROUTE 119 HIGHWAY","","INDIANA","PA","15701","FORCE INC","7244659399","080000","","","","","N","","","","","","N","","","","","","","","2","01900875","09"
"2018134755","05","3","127 GARVIN AVE","","ELYRIA","OH","44035","ERIC DAVIS","3015259820","080000","","","","","N","","","","","","N","","","","","","","","1","02982439","09"
"2018134755","03","1","925 W 175TH ST","","HOMEWOOD","IL","60430","EAGLE EXPRESS","4129530028","080000","","","","","N","","","","","","N","","","","","","","","2","00649914","09"
"2018069322","99","1","3887 NORTH US HWY 52","","LEBANON","IN","46052","USA TRUCK INC","8638123007","","","","","","N","","","","","","N","","","","","","","","1","00213754","06"
"2018055990","03","2","1800 E OLD LINCOLN HWY","","LANGHORNE","PA","19047","MAWSON & MAWSON INC","2157501100","080000","","","","","N","","","","","","N","","","","","","","","2","00113529","06"
"2018041459","05","0","200 ALPHA DR","","PITTSBURGH","PA","15238","G4 LOGISTICS LLC","4129633179","033000","","","","","N","","","","","","","","","","","","","","1","03000937","08"
"2018038713","05","3","11084 DENNIS W KERNS PK","","KING GEORGE","VA","22485","CR SMITH TRANSPORT","5407756825","080000","","","","","N","","","","","","N","","","","","","","","1","00944563","08"
"2018056292","04","4","455 VALLEY RD","","GEORGETOWN","PA","15043","SHYCHUCK INC","7245734365","","","","","","N","","","","","","U","","A-8917146","","","","","","1","00455086","04"
"2018085641","02","99","5020 THOMS RUN ROAD","","OAKDALE","PA","15071","INDEPENDANT EQUIPMENT TRANSFER","4122213435","","","","","","N","","","","","","N","","","","","","","","4","00479580","02"
"2018021909","05","99","UNKNOWN","","UNKNOWN","ZZ","999999","UNKNOWN","9999999999","080000","","","","","N","","","","","","N","","","","","","","","2","09999999","08"
"2018070652","99","0","1346 SILVER LN","","CORAOPOLIS","PA","15108","W J MCNABB PLUMBING INC","9999999999","","","","","","N","","","","","","N","","","","","","","","1","99999999","05"
"2018008772","03","99","300 BUSINESS CENTER  DR","","CHESWICK","PA","15024","BENNETT SUPPLY","8882366388","056000","","","","","N","","","","","","N","","","","","","","","2","00343820","04"
"2018131003","02","4","1023 EXECUTIVE DR","","GIBSONIA","PA","15044","DAVEY TREE EXPERT CO","7244448733","033000","","","","","N","","","","","","N","","","","","","","","1","00093861","03"
"2018007040","05","0","600 EAGLE DRIVE","","BENSENVILLE","IL","60106","NATIONAL FREIGHT","2177851800","080000","","","","","N","","","","","","N","","A-0094589","","","","","","2","01486168","08"
"2018105487","99","99","210 PERRY HWY","","PITTSBURGH","PA","15209","WEST VIEW WATER AUTHORITY","9999999999","025999","","","","","N","","","","","","N","","","","","","","","1","","99"
"2018043242","02","8","REBECCA ST.","","MCKEESPORT","PA","15132","PA. COACHLINES","9999999999","","","","","","N","","","","","","","","","","","","","","1","","11"
"2018099825","99","1","632 HUNT VALLEY","","NEW KENSINGTON","PA","15068","SWANK CONSTRUCTION CO LLC","9999999999","033000","","","","","N","","","","","","N","","","","","","","","2","","09"
"2018123698","06","4","681 MILL RUN RD.","","MILL RUN","PA","15464","ARSENBERGER TRUCKING CO.","7244552826","073280","","","","","N","","","","","","N","","A107037","","","","","","3","00261279","04"
"2018079265","06","1","3147 W. 169TH PL","","HAMMOND","IN","46323","UNITED PARCEL SERVICE INS","8007425877","080000","","","","","N","","","","","","N","","","","","","","","2","00021800","08"
"2018024555","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018006098","04","7","73 NOBLESTOWN ROAD","","CARNEGIE","PA","15106","BFI WASTE SERVICES PF PA","4125056327","073280","","","","","N","","","","","","N","","","","","","","","1","00962087","04"
"2018048281","05","3","1003 JEFFERSON HGTS RD","","PITTSBURGH","PA","15235","PVO EXPRESS","4124960325","080000","","","","","N","","","","","","N","","","","","","","","1","00114867","06"
"2018052754","05","3","6779 65 AVENUE","","RED DEER","AB","T4P1X5","WISE INTERVENTION SERVICES INC","4033408205","","","","","","N","","","","","","Y","","","","","","","","3","02336710","08"
"2018114135","02","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORRITY","4125665214","026000","","","","","N","","","","","","","","A-00976060","","","","","","2","","11"
"2018075067","05","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","080000","","","","","N","","","","","","U","","","","","","","","2","00999999","99"
"2018050773","05","3","3740 ASHLEY ROAD","","FRIENDSHIP","TN","38034","NEW FAITH FREIGHT","7314785881","019100","","","","","N","","","","","","N","","","","","","","","1","02556394","04"
"2018078868","04","7","323 MALL BOULEVARD","","MONROEVILLE","PA","15146","A&O TOWING","4129266191","","","","","","N","","","","","","N","","","","","","","","1","72387032","06"
"2018127289","03","4","1989 MCKEES ROCKS RD","","MCKEES ROCKS","PA","15136","AL GEISLER &SONS INC","4123312555","073280","","","","","N","","","","","","N","","","","","","","","1","00494001","04"
"2018063533","03","1","1559 BOYD RD","","COLLIERS","WV","26085","KLD TRANSPORTATION LLC","4127155197","","","","","","N","","","","","","N","","","","","","","","1","02988914","04"
"2018024962","02","3","5397 WILLOW ST","","BETHEL PARK","PA","15102","BRYAN M BAJGIER DBA J AND E TOW","4124445077","019500","","","","","N","","","","","","N","","","","","","","","1","02962811","03"
"2018067053","01","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2018109135","99","1","8500 FRANKSTOWN RD","","PITTSBURGH","PA","15235","ROAC INC","9999999999","073200","","","","","N","","","","","","N","","","","","","","","1","","99"
"2018070129","02","1","1000 S. MAIN STREET","","GREENSBURG","PA","15601","SCOTT ELECTRIC COMPANY","4126875000","025500","","","","","N","","","","","","N","","A-00114078","","","","","","1","00696383","00"
"2018002856","02","8","345 6TH AVENUE 3RD FLOOR","","PITTSBURGH","PA","15222","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","039600","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019005570","02","1","32018 ANITA DR","","WESTLAND","MI","48185","KAIZEN TRANSPORT LLC","7346354067","026000","","","","","N","","","","","","N","","","","","","","","2","02553562","03"
"2018096961","03","7","73A NOBLESTWON ROAD","748 DARLINGTON RD","CARNEGIE","PA","15106","REPUBLIC SSERVICES","4125056338","073280","","","","","N","","","","","","N","","","","","","","","1","00962087","04"
"2018025977","02","0","225 SANDY CREEK RD","","VERONA","PA","15147","PVO EXPRESS","8005454235","","","","","","N","","","","","","N","","","","","","","","2","00000000","03"
"2018070521","02","3","327 STANTON AVE","","PITTSBURGH","PA","15209","MICK'S AUTOMOTIVE","4122876113","","","","","","N","","","","","","N","","","","","","","","2","08935280","03"
"2018113238","05","99","215 MCKEAN ST","","PITTSBURGH","PA","15219","ALLEGHENY COUNTY","4123504005","031000","","","","","N","","","","","","N","","99999999","","","","","","1","09999999","08"
"2018122421","04","99","582 SR 380, PO BOX453","","MURRYSVILLE","PA","15668","D. PIERCE TRANSPORTATION INC","7243097549","080000","","","","","N","","","","","","N","","107772","","","","","","2","00349869","08"
"2018090149","03","8","345 SIXTH AVE. 3RD FL.","","PITTSBURGH","PA","15222","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018130165","02","99","347 LEFEVER HILL RD","","CHESWICK","PA","15024","COSTA CONSTRUCTION","7242654370","026000","","","","","N","","","","","","N","","UNKNOWN","","","","","","1","02065786","00"
"2018074707","02","4","4673 ECHO GLEN DRIVE","","PITTSBURGH","PA","15236","CHRISTOPHER NELLIS","4128486373","","","","","","N","","","","","","N","","056110","","","","","","2","02091893","03"
"2018046412","02","1","12301 CUMBERLAND RD","","FISHER","IN","46036","TRANS PORTE INC DBA US FOODS","8477208000","058500","","","","","N","","","","","","N","","","","","","","","3","00745614","08"
"2018049182","02","1","1200 PENN AVENUE","","PITTSBURGH","PA","15222","PITTSBURGH WATER AND SEWER AUTHO","4122558800","","","","","","N","","","","","","N","","9999999999","","","","","","1","","03"
"2018030476","03","99","1336 W PITTSBURGH ST","","SCOTTDALE","PA","15683","CHARLES HUNTER CRANE SERVICE & T","4126014173","055000","","","","","N","","","","","","N","","","","","","","","1","02317207","04"
"2018030476","05","3","9534 GOEHRING RD","","CRANBERRY","PA","16066","ABC FINANCIAL","7242259235","549000","","","","","N","","","","","","N","","","","","","","","2","01022421","08"
"2018110435","02","4","1025 HARRISON CITY EXPORT RD","","HARRISON CITY","PA","15636","A MATISKO CONTRACTING","7243041873","","","","","","N","","","","","","N","","115119","","","","","","1","02822660","03"
"2018008682","03","2","7701 W 59TH ST","","SUMMIT","IL","60501","HOLCOMB TRUCKING INC","2628592336","080000","3","","","","Y","1","","","","","N","","","","","","","","1","00454468","08"
"2018017616","02","8","415 REBECCA ST","","MCKEESPORT","PA","15132","PENNSYLVANIA COACH LINES INC","4128961875","","","","","","N","","","","","","N","","","","","","","","2","00465361","11"
"2018033599","02","0","400 MOSITIES","","PITTSBURGH","PA","15205","MOSITIES","7248458675","","","","","","N","","","","","","","","25","","","","","","2","00000502","02"
"2018080787","03","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","","","","","","N","","","","","","N","","","","","","","","4","02317915","11"
"2018066296","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY","4124422200","","","","","","N","","","","","","N","","A-99999999","","","","","","2","","11"
"2018074568","02","1","5331 MCANULTY RD","","PITTSBURGH","PA","15236","MICHAEL BROTHERS HAULING INC","4128356428","","","","","","N","","","","","","N","","","","","","","","1","01014261","05"
"2018091246","02","0","1807 SHENANGO RD","","NEW GALILEE","PA","16141","LINDY PAVING INC","7243361400","026000","","","","","N","","","","","","N","","","","","","","","2","00418111","98"
"2018003971","03","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018047424","02","8","2235 BEAVER AVENUE","","PGH","PA","15233","PORT AUTHORITY OF ALLEGHENYCOUNT","4125665500","039600","","","","","N","","","","","","","","A-00976060","","","","","","1","","11"
"2018031229","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","","","","","","N","","","","","","N","","A-0097606","","","","","","3","","11"
"2018115519","05","2","4366 MT PLEASANT ST","","N. CANTON","OH","44720","KAG LEASING INC","8009695419","080000","","","","","N","","","","","","N","","","","","","","","1","00090831","08"
"2018019313","01","4","291 JODIE LANE","","NORTH HUNTINGDON","PA","15642","OWNED BY UNIT 1","4122166771","036000","","","","","N","","","","","","N","","","","","","","","1","00009999","99"
"2018095579","02","8","340 POPLAR ST","","HANOVER","PA","173312358","PA COACH LINES","4123840200","031000","","","","","N","","","","","","N","","110344","","","","","","1","00465361","11"
"2018009910","02","3","740 FREEDOM CRIDER RD","","FREEDOM","PA","15042","IRON CITY PLUMBING & EXCAVATING","7247745608","010400","","","","","N","","","","","","N","","","","","","","","2","02123418","03"
"2018040999","02","1","1724 LEECHBURG RD","","PENN HILLS","PA","15235","SENTRY MECHANICAL","4127953040","013200","","","","","N","","","","","","N","","","","","","","","3","99999999","03"
"2018099245","02","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE LEASING AND RENTAL CO.","8005260798","019000","","","","","N","","","","","","N","","","","","","","","1","00327574","03"
"2018098722","99","1","1 LAMAGNA DR","","VERONA","PA","15147","LAMAGNA FOOD GROUP","9999999999","032900","","","","","N","","","","","","N","","","","","","","","2","","09"
"2018121090","05","1","6848 MOUNT HERMAN RD","","MORRISVILLE","NC","27560","ESTATES EXPRESS LINES","7245281777","080000","","","","","N","","","","","","N","","","","","","","","2","00121018","08"
"2018127727","99","8","13413","","KITTANNING","PA","16201","PATCO TRANSIT INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","11"
"2018049813","02","3","184 MARYELLEN DR","","NORTH VERSAILLES","PA","15137","TAMBURO LTD","4128499163","025500","","","","","N","","","","","","N","","","","","","","","2","01802889","03"
"2018070921","04","1","3801 OLD GREENWOOD RD","","FORT SMITH","AZ","72903","ABF FREIGHT SYSTEM","8006105544","","","","","","N","","","","","","N","","","","","","","","2","00082866","08"
"2018050482","02","4","1014 BRODHEAD RD","","CORAOPOLIS","PA","15108","FRATANGELO GARDENS INC","4408559483","026000","","","","","N","","","","","","N","","","","","","","","1","02142865","03"
"2018093231","03","4","251 CEMETARY RD","","HOMER CITY","PA","15681","JOHN COLEMAN","9999999999","","","","","","N","","","","","","N","","","","","","","","1","00120871","04"
"2018053485","03","7","310 LEGER ROAD","","IRWIN","PA","15642","WASTE MANAGEMENT OF PENNA","8004584090","","","","","","N","","","","","","N","","","","","","","","1","00344050","04"
"2018082178","03","4","49 ROCKY LANE","","EIGHTY FOUR","PA","15330","JOSEPH STABILE TRUCKING","4126003571","073280","","","","","N","","","","","","N","","","","","","","","2","01721958","04"
"2018036664","03","1","3377 US 224 EAST","","WILLARD","OH","44890","DUTCH MAID LOGISTICS INC","4199333937","","","","","","N","","","","","","U","","","","","","","","1","00161246","08"
"2018126986","05","3","212 COUNTRY LANE","","WEST NEWTON","PA","15089","J A TRUCKING, INC.","7248720801","080000","","","","","N","","","","","","U","","","","","","","","1","00267253","08"
"2018069971","03","1","6720 NORTH 9TH ST.","","OMAHA","NE","68112","REINHART TRANSPORTATION LLC","4025971898","072000","","","","","N","","","","","","N","","","","","","","","1","00882290","06"
"2018114549","05","0","UNK","","UNK","ZZ","99999","US XPRESS INC","9999999999","","","","","","","","","","","","N","","","","","","","","2","99999999","06"
"2018007912","05","1","3700 CAPRI COURT APT 510","","GLENVIEW","IL","60025","EM & EM LOGISTICS INC","8472577677","044000","","","","","N","","","","","","N","","","","","","","","1","02907648","06"
"2018083607","02","1","45 NEW YORK CIRCLE","","BRIDGEVILLE","PA","150172235","HEATHER CONTRACTING LLC","4122578236","999999","","","","","N","","","","","","N","","","","","","","","1","02141503","03"
"2018100198","99","8","200 HAHN RD","","PITTSBURGH","PA","15209","FIRST STUDENT","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","11"
"2018110939","04","1","400 BIRMINGHAM HWY","","CHATTANOOGA","TN","37419","SOUTHERN REFRIGERATED TRANSPORT","9035053573","080000","","","","","N","","","","","","N","","","","","","","","2","00276010","08"
"2018033043","02","7","4716 ELLSWORTH AVE","","PITTSBURGH","PA","152131521","MY LAUNDRY MAN LLC","4129995541","017950","","","","","N","","","","","","N","","","","","","","","1","02591998","03"
"2018068898","05","3","4200 INDUSTRIAL BLVD","","ALIQUIPPA","PA","15001","SOUTHER PINES TRUCKING INC","9999999999","033400","","","","","N","","","","","","N","","","","","","","","2","00998722","06"
