"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2019031562","05","1","3303 HERESFORD DRIVE","","PARMA","OH","44134","HRW WINCHESTER LOGICTICS","7602212463","080000","","","","","N","","","","","","N","","605268","","","","","","1","00284314","08"
"2019044894","05","2","23639 STACEY DRIVE","","BROWNSTOWN","MI","48183","MICHAEL J. LEMMONS","6027052887","080000","","","","","N","","","","","","N","","","","","","","","1","01313056","08"
"2019135195","05","3","PO BOX 430","","BRIDGEPORT","WV","26330","ENERGY TRANSPORT LLC","3048414163","080000","","","","","N","","","","","","N","","","","","","","","1","00240059","08"
"2019094427","03","1","2620 RIDGEWOOD RD","","AKRON","OH","44313","FAMOUS TRUCKING LLC","3307629621","025000","","","","","N","","","","","","N","","510163","","","","","","1","02279731","04"
"2019002465","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","033500","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019049122","05","2","200 SPEERS RD.","","BELLEVERNON","PA","15012","SORCE ONE TRANSPORTATION","4123315350","080000","3","","","","Y","1","","","","","N","","00117576","","","","","","3","00930620","08"
"2020001023","02","1","2221 FOSTER ST","","HARRISBURG","PA","17103","PA DEPT GENERAL SVC","4126656700","020000","","","","","N","","","","","","N","","UNKNOWN","","","","","","2","","03"
"2019085890","05","1","174 ONEIDA VALLEY ROAD","","BUTLER","PA","16001","HUNTER LEASING LLC","7243073372","080000","","","","","N","","","","","","N","","","","","","","","1","00111111","08"
"2019085890","02","1","1000 S MAIN STREET","","GREENSBURG","PA","15601","SOUTH MAIN TRUCKING CO","8885507233","025500","","","","","N","","","","","","N","","","","","","","","2","00696383","03"
"2019091386","02","8","200 KENDALL ST","","CORAOPOLIS","PA","15108","STUDENT TRANSPORTATION OF AMERIC","4122699970","999999","","","","","N","","","","","","N","","","","","","","","2","","12"
"2019010881","02","1","400 HIGHLAND AVE","","PITTSBURGH","PA","15206","PENSKE","4123712007","026000","","","","","N","","","","","","N","","649291","","","","","","3","00327574","05"
"2019026620","03","4","17TH AND ARSENAL BLVD","","HARRISBURG","PA","17120","PENN DOT","4127813260","058400","","","","","N","","","","","","N","","","","","","","","1","03698077","04"
"2019084334","02","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO.","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2019057446","03","7","414 GRANT ST","","PITTSBURGH","PA","15219","CITY OF PITTSBURGH","4124638901","056540","","","","","N","","","","","","N","","3006432","","","","","","2","","04"
"2019094120","03","6","666 S NELSON RD","","COLUMBUS","OH","43205","CAM INC TOWING & CAMPUS","6144882006","002500","","","","","N","","","","","","N","","","","","","","","2","00419221","06"
"2019125620","02","2","2700 APPELT DR","","HOUSTON","TX","77015","QUEST LINER","2814522882","080000","","","","","N","","","","","","N","","N/A","","","","","","1","00046257","08"
"2019113505","02","1","100 OLD POND RD","","BRIDGEVILLE","PA","15017","BBL FLEET CO","4129999999","012500","","","","","N","","","","","","N","","","","","","","","2","00589986","03"
"2019088144","02","8","5374 WILLIAM FLYNN HIGHWAY","","GIBSONIA","PA","15044","MONARCH STUDENT TRANSPORTATION","4124124124","999999","","","","","N","","","","","","N","","","","","","","","2","","10"
"2019003486","02","99","4366 MT. PLEASANT STREE","","NORTH CANTON","OH","44720","KAG MERCHANT GAS GROUP","3303304910","080000","3","","","","Y","1","","","","","N","","A-00107242","","","","","","2","00469756","06"
"2019129723","03","8","1300 MCKEAN AVENUE","","CHARLEROI","PA","15022","MID MON VALLEY TRANSIT AUTHORITY","8008310294","","","","","","N","","","","","","N","","025002","","","","","","2","","10"
"2019084887","02","99","PO BNOX 7287","","HIGH POINT","NC","27264","SHELBA D JOHNSON TRUCKING INC","3364762000","080000","","","","","N","","","","","","N","","","","","","","","2","00273416","08"
"2019036420","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019113168","04","3","300 E NAGHTEN ST","","COLUMBUS","OH","43215","FLEETMASTER LEASING CORP","6142247201","073280","","","","","N","","","","","","N","","507749","","","","","","2","02160321","04"
"2019041163","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4124222000","999999","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2019077535","02","1","4000 CLINE AVE","","EAST CHICAGO","IN","46312","PENSKE TRUCK LEASING CO L P","4123722007","026000","","","","","N","","","","","","N","","","","","","","","1","00327574","03"
"2019124535","99","1","1861 FALLOWFIELD AVE","","PITTSBURGH","PA","15216","GEORGE UNGER REMODELING","4128895873","011400","","","","","N","","","","","","N","","","","","","","","1","","05"
"2019070795","03","7","901 HORNING RD","","PITTSBURGH","PA","15236","MICHAEL BROTHERS HAULING","4128356428","058000","","","","","N","","","","","","N","","","","","","","","2","02408389","09"
"2019014678","02","99","1807 SHENANGO RD.","","NEW GALILEE","PA","16141","LINDY PAVING","7243361400","025977","","","","","N","","","","","","N","","A-00000000","","","","","","1","00418111","99"
"2019006643","04","99","132 JACOBS RD","","MCDONALD","PA","15057","ALL PHASE CONTRACTING SOLUTIONS","7249264458","073280","","","","","N","","","","","","N","","","","","","","","2","02302339","04"
"2019097482","05","1","UNKNONW","","UNKNOWN","ZZ","11111","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","08"
"2019039333","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2019050201","04","4","18500 N. ALLIED WAY","","PHOENIX","AZ","85054","BFI WASTE SERVICES OF PENNSYLVAN","4129061897","073000","","","","","N","","","","","","N","","A-00152457","","","","","","2","00962087","04"
"2019130314","05","3","2851 EASTBROOK VOLANT RD.","","NEW CASTLE","PA","16105","JB MILL & FABRICATING","7246580202","080000","","","","","N","","","","","","N","","3711963","","","","","","2","00586619","08"
"2019073973","03","3","929 DONOHOE RD.","","LATROBE","PA","15650","LATROBE M&M TRUCKING INC","4802203886","033000","","","","","N","","","","","","N","","A-00111343","","","","","","2","00690157","04"
"2019077173","02","4","2400 SAW MILL RUN BLVD","","PITTSBURGH","PA","15234","DR DRY INC","4125025286","","","","","","N","","","","","","U","","","","","","","","1","","99"
"2019030169","04","3","30 SCOTTDALE AVENUE","","SCOTTDALE","PA","15683","PENN LINE SERVICE","8147653510","080000","","","","","N","","","","","","N","","","","","","","","1","00093930","08"
"2019104692","06","3","225 N SHORE DR","","PITTSBURGH","PA","15212","TRUMBULL","4128072000","026000","","","","","N","","","","","","N","","999999","","","","","","1","00088311","08"
"2019069263","03","4","3004 BABCOCK BOULEVARD","","PITTSBURGH","PA","15237","DAROCO","4122981708","073280","","","","","N","","","","","","N","","64072006","","","","","","1","01649908","04"
"2019069434","03","3","148 PENNSYLVANIA AVE PO","","SCOTTDALE","PA","15683","GREEN ACRES CONTRACTING CO INC","7248878096","060000","","","","","N","","","","","","N","","","","","","","","1","00157810","08"
"2019064806","03","8","44 VENTAGE WAY","","NASHVILLE","TN","37242","ON THE ROAD COACH LLC","6154032072","067000","","","","","N","","","","","","N","","","","","","","","4","","11"
"2019063077","01","1","1825 LIVERPOOL","","PITTSBURGH","PA","15233","PITTSBURGH TRANS GROUP","4124444444","","","","","","N","","","","","","","","468282","","","","","","1","01164759","02"
"2019003537","02","99","29 GRIMM ROAD","","TARENTUM","PA","15084","ROSS WELDING SUPPLIES","7242269300","033000","2","","","","Y","1","","","","","N","","","","","","","","1","00400509","09"
"2019016492","03","0","11670 NW 105TH STREET","","MIAMI","FL","33178-0000","RYDER TRUCKING RENTAL INC","3056337497","080000","","","","","N","","","","","","N","","","","","","","","3","00312005","04"
"2019088053","05","1","799 N CALDWELL AVE","","NILES","IL","60714","ATLANTIC PACIFIC TRANSPORT LLC","8479814013","999999","","","","","N","","","","","","N","","","","","","","","1","02864136","08"
"2019068384","04","8","345 SIXTH AVE","","PITTSBURGH","PA","15222","ALLEGHENY COUNTY PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019133495","03","99","21270 ROUTE 19","","CRANBERRY TOWNSHIP","PA","160665808","WD KERR & SONS INC","7244525300","999999","","","","","N","","","","","","N","","","","","","","","1","00235777","08"
"2019106704","03","1","209 COLUMBIA AVENUE APT 1","","IRVINGTON","NJ","07111","DAID & KALED TRAN, SPORT LLC","6468240938","999999","","","","","N","","","","","","U","","","","","","","","1","","08"
"2019072697","04","1","365 MUNROE FALLS RD","","TALLMADGE","OH","44278","KANDEL INC","3308012500","050000","","","","","N","","","","","","N","","","","","","","","1","00431102","08"
"2019034550","99","7","200 RANGOS LN","","WASHINGTON","PA","15301","WASTE MANAGEMENT","8669094458","073280","","","","","N","","","","","","N","","","","","","","","2","00344050","09"
"2019064844","04","99","335 KRIESS RD","","RENFREW","PA","16053","NO FEAR TRUCKING INC","7244824152","073280","","","","","N","","","","","","N","","","","","","","","1","00849095","04"
"2019081485","03","2","4366 MT PLEASANT ST N.W.","","CANTON","OH","44720","KENAN ADVANTAGE GROUP","7865196282","070000","3","","","","Y","9","","","","","N","","","","","","","","1","00090831","08"
"2019070454","05","3","PO BOX 157","","BETHEL PARK","PA","15102","MICHEAL BROTHERS TRANSPORTATIO","4128356428","080000","","","","","N","","","","","","N","","","","","","","","2","02408389","08"
"2019111895","99","1","3800 LAKE BAYSHORE DR A","","BRADENTON","FL","34205","BATISTA BARRIOS","9415361847","999999","","","","","N","","","","","","N","","","","","","","","3","02942479","05"
"2019091415","02","1","835 HERRON AVENUE","","PITTSBURGH","PA","15219","MASTRO ICE INC","4126814423","025999","","","","","N","","","","","","N","","","","","","","","1","01453438","03"
"2019134751","06","1","392 GLASGOW DR","","NEWARK","DE","19702","PASTOR ORTIZ","3025100607","","","","","","N","","","","","","N","","","","","","","","1","00014982","06"
"2019040611","03","2","206-2421 BRISTOL CIRCLE","","OTTOWA","ZO","2062","TRANSCOURT INCORPORATED","6478615243","031828","","","","","N","","","","","","N","","","","","","","","2","02269250","04"
"2019054426","99","0","337 HART DR","","CRESENT","PA","15046","TODD C CRESENT","9999999999","013200","","","","","N","","","","","","N","","","","","","","","1","","02"
"2019008391","99","99","811 BREEZEWOOD DR","","GLENSHAW","PA","15116","MICHAEL WALTERS LANDSCAPING INC","9999999999","018750","","","","","N","","","","","","N","","","","","","","","1","","02"
"2019074537","04","3","5688 VINING RD","","GREENVILLE","MI","48838","EJW INVESTMENTS","6162405179","999999","","","","","N","","","","","","N","","","","","","","","3","01128178","09"
"2019069521","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","026000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019085756","05","1","26137 S RIDGELAND AVE","","MONEE","IL","60449","SAFETY KLEEN","4124620644","080000","","","","","N","","","","","","N","","","","","","","","1","00180743","08"
"2019031729","02","8","105 S. 24TH STREET","","PITTSBURGH","PA","15212","FIRST STUDENT","4124314737","999999","","","","","N","","","","","","N","","CA1921809","","","","","","1","00354406","10"
"2019030578","02","99","3311 PENN AVENUE","","PITTSBURGH","PA","15201","AAA SCRAP IRON + METAL","4126213405","018259","","","","","N","","","","","","N","","","","","","","","1","02272577","99"
"2019080561","03","4","3527 SMALLMAN STREET","","PITTSBURGH","PA","15201","NEUMEYER ENVIRONMENTAL SERVICES","4127366040","081320","","","","","N","","","","","","N","","","","","","","","1","01344839","04"
"2019064570","01","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","3","","11"
"2019008335","05","3","400 MILEY RD","","NORTH LIMA","OH","44452","B AND T EXPRESS INC","8007984080","080000","","","","","N","","","","","","N","","","","","","","","1","00285442","08"
"2019038968","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4122251385","040000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019012312","05","1","9200 E 146TH STREET","","NOBLESVILLE","IN","46060","JB HUNT TRANSPORT INC","8004524868","080000","","","","","N","","","","","","N","","","","","","","","1","00080806","08"
"2019059932","03","3","13253 MARRYWOOD CT","","ALPHARETTA","GA","30004","HENRY'S CARRIER INC","4043961932","080000","","","","","N","","","","","","N","","","","","","","","2","00173685","08"
"2019086936","03","4","1307 BIGLER AVE P O BOX 140","","N CAMBRIA","PA","15714","WHITEFORD & SON INC","8149488300","073280","","","","","N","","","","","","N","","A00114114","","","","","","1","02111049","04"
"2019040755","05","3","PO BOX 68","","HOUSTON","PA","15342","HUNTER CONTRACTING","7248097643","080000","","","","","N","","","","","","N","","","","","","","","1","02384729","08"
"2019099619","02","8","415 REBECCA ST","","MCKEESPORT","PA","15132","PENNSYLVANIA COACH LINES","4126640911","","","","","","N","","","","","","N","","","","","","","","1","00465361","15"
"2019090646","04","7","197 SWAMP CREEK ROAD","","GILBERTSVILLE","PA","19525","WASTE MANAGEMENT","7248827081","","","","","","N","","","","","","","","","","","","","","1","00034405","05"
"2019102109","02","99","200 ALPHA DR","","PITTSBURGH","PA","15238","G4 LOGISTICS LLC","7247454725","","","","","","N","","","","","","N","","","","","","","","1","03000937","09"
"2019108974","05","0","4337 FISHERMANS TER","","LYONS","IL","60534-1509","MAGNUM FREIGHT","8729034289","080000","","","","","N","","","","","","N","","","","","","","","1","02976623","08"
"2019078243","99","99","17620 ROBARTS RD","","SPRING HILL","FL","34610-8843","PIPO EXPRESS LLC","2016284702","080000","","","","","N","","","","","","N","","","","","","","","1","01752290","08"
"2019072152","05","1","3801 WILLIAM PENN HWY","","MURRYSVILLE","PA","15668","UNIVERSAL TRUCKLOAD","8009552292","067200","","","","","N","","","","","","N","","","","","","","","1","01162977","08"
"2019051646","02","1","1401 PARKWAY VIEW DR","","PITTSBURGH","PA","15205","ARAMARK","4127888351","999999","","","","","N","","","","","","N","","","","","","","","3","00221707","03"
"2019067178","02","1","28161 N KEITH DR","","LAKE FOREST","IL","60045","SHRED-IT USA LLC","3035915364","026000","","","","","N","","","","","","N","","","","","","","","1","01153892","03"
"2019036733","04","8","345 SIXTH AVE","","PITTSBURGH","PA","15222","ALLEGHENY COUNTY PORT AUTHORITY","4124422000","999999","","","","","N","","","","","","N","","A-00976060","","","","","","3","","11"
"2019120664","02","99","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLGHENY","4124422000","","","","","","N","","","","","","U","","A-00976060","","","","","","2","","13"
"2019024297","02","8","714 EKASTOWN RD","","SARVER","PA","16055","ABC TRANSIT","4128213000","033000","","","","","N","","","","","","N","","","","","","","","3","02420569","11"
"2019031627","05","1","2550 WESTBELT DRIVE","","COLUMBUS","OH","43228","HOGAN TRUCK LEASING INC","7408688362","080000","","","","","N","","","","","","N","","","","","","","","3","01137660","04"
"2019079792","03","6","85 SPECTRUM CV PT 88","","ALBASTER","AL","35007","ENVIRONMENT SPECTRUM","2058490000","072300","","","","","N","","","","","","N","","","","","","","","1","00734047","08"
"2019036652","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4122551385","039600","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019046773","03","0","10364 BENNETT PARKWAY","","ZIONSVILLE","IN","46077","MARTEN TRANSPORT LTD","4125351304","080000","","","","","N","","","","","","N","","LJ354260","","","","","","2","00074432","04"
"2019065717","02","1","6 RIVER ROAD","","MCKEES ROCKS","PA","15136","AMERICAN TRANSPORTATION MANAGEME","4127782550","025999","","","","","N","","","","","","N","","","","","","","","1","","03"
"2019134364","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","999999","","","","","N","","","","","","N","","A-00976060","","","","","","2","","13"
"2019076267","04","4","518 FRANKLIN STREET","","EAST PITTSBURGH","PA","15112","NXT GENERATION TRUCKING LLC","4124143346","999999","","","","","","","","","","","N","","","","","","","","2","02843059","04"
"2019111829","02","3","319 S. NAPERVILLE RD.","","WHEATON","IL","60187","HAUL FOR HIRE","6306745243","080000","","","","","N","","","","","","N","","2499827","","","","","","2","","00"
"2019056888","02","8","5380","36TH ST. SE","KENTWOOD","MI","49512","DMR TRANSPORTATION","6166086441","999999","","","","","N","","","","","","","","579038","","","","","","3","02042265","11"
"2019093181","02","1","1000 ROSS MUNICIPAL RD","","PITTSBURGH","PA","15237","ROSS TOWNSHIP","4129317055","","","","","","","","","","","","N","","","","","","","","2","","03"
"2019026370","04","99","69 ALLEN DRIVE","","PITTSBURGH","PA","15214","ROBERT KILLMEYER INC","4123372995","080000","","","","","N","","","","","","N","","","","","","","","1","00126693","08"
"2019090408","02","1","4780 LIBRARY RD","","BETHEL PARK","PA","15102","FIRST TRANSIT INC","4128333300","","","","","","N","","","","","","N","","","","","","","","1","99999999","12"
"2019090552","04","8","345 SIXTH AVE","","PITTSBURGH","PA","15222","ALLEGHNY COUNTY PORT AUTHORITY","4124422000","999999","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2019085147","04","2","1373 WASHINGTON PIKE","STE 100","BRIDGEVILLE","PA","15017","RES WATER","4122212034","073280","","","","","N","","","","","","N","","8916162","","","","","","1","02454094","08"
"2019113104","05","1","POBOX 429","","CLEARWATER","MN","55320","D&E TRANSPORT LLC","7628782880","080000","","","","","N","","","","","","N","","","","","","","","1","00600140","08"
"2019117053","02","1","10-29 1/2 & A V R R","","PITTSBURGH","PA","15201","CITY OF PITTSBURGH LEASING","9999999999","025950","","","","","N","","","","","","N","","9999999999","","","","","","3","99999999","03"
"2019022104","02","8","345 SIXTH AVENUE","","PITTSBURGH","PA","15222","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","999999","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019022232","03","4","2018 AUSTIN COURT","","IRWIN","PA","15642","FOSTER TRUCKING LLC","9999999999","073280","","","","","N","","","","","","N","","","","","","","","1","99999999","09"
"2019037162","03","3","5899 STEUBENVILLE PIKE","","MCKEES ROCKS","PA","15136","S &M LOGISTICS LLC","9999999999","080000","","","","","N","","","","","","N","","","","","","","","1","02936783","08"
"2019086599","03","99","370 WAMPANOAG TRAIL","","RIVERSIDE","IN","02915","JLINE TRANSPORTATION","4014311180","","","","","","N","","","","","","N","","N/A","","","","","","1","","08"
"2019079823","03","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4124222000","040000","","","","","N","","","","","","","","A-00976060","","","","","","2","","11"
"2019068401","02","1","10 CHURCH STREET","PO BOX 307","WHEATLAND","PA","16161","AIM NATIONAL LEASE","7249830623","999999","","","","","N","","","","","","N","","","","","","","","1","","03"
"2019123456","03","99","3137 VIRGINA AVE.","","JASPER","IN","47546","NANCY BAER TRUCKING INC","4403090408","080000","","","","","N","","","","","","","","","","","","","","3","","99"
"2019033980","02","0","801 MCNEILLY","","PITTSBURGH","PA","15226","MICHAEL FACCHIANO CONTRACTING IN","4123445503","","","","","","","","","","","","N","","104","","","","","","2","","09"
"2019008797","","1","971 BRIARSDALE RD","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL","4126065239","025999","","","","","N","","","","","","N","","","","","","","","1","00352178","05"
"2019095144","02","8","714 EKASTOWN RD","","SARVER","PA","16055","ABC TRANSIT INC","4128213000","029800","","","","","N","","","","","","N","","6416227","","","","","","2","02420569","11"
"2019069402","02","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","999999","","","","","N","","","","","","N","","A00976060","","","","","","2","","11"
"2019112834","02","1","798 EKASTOWN ROAD","","SARVER","PA","160559724","W.L. ROENIGK","4124130063","999999","","","","","N","","","","","","N","","","","","","","","1","","00"
"2019127734","99","1","1000 S MAIN STREET","","GREENSBURG","PA","15601","SCOTT ELECTRIC COMPANY","4126875000","322639","","","","","N","","","","","","N","","A-00114078","","","","","","2","00696383","05"
"2019028599","99","0","121 BRICKYARD RD","","MARS","PA","16046","TRI COUNTY INDUSTRIES INC DBA","9999999999","073280","","","","","","","","","","","N","","","","","","","","2","","00"
"2019028599","99","0","1305 STRANMORE ST","","PITTSBURGH","PA","15212","DEB WISNICK","9999999999","014000","","","","","N","","","","","","N","","","","","","","","3","","02"
"2019054755","08","99","38 CHRISTY ROAD","","DELMONT","PA","15626","CLB TRUCKING LLC","4124809260","080000","","","","","N","","","","","","N","","","","","","","","2","02337848","08"
"2019113635","02","1","760 COMMONWELTH DRIVE","","WARRENDALE","PA","15086","PAPER PRODUCTS CO","7247419700","033000","","","","","N","","","","","","N","","","","","","","","1","00332295","03"
"2019046702","02","8","101 OLD FRANKSTOWN RD","","PITTSBURGH","PA","15239","FIRST STUDENT INC","4127939600","","","","","","N","","","","","","N","","","","","","","","1","00354406","11"
"2019008797","99","0","19825 LINDAY RD","","THOMPSONVILLE","MI","49683","OCTANE TRUCKING LLC","3046925019","080000","","","","","N","","","","","","N","","","","","","","","2","01786905","04"
"2019070388","02","8","2235 BEAVE AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2019070388","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019081234","05","1","254 MUFFLEY HOLLOW RD","","SALTSBURG","PA","15681","MCGUIRE TRUCKING INC","7245166891","080000","","","","","N","","","","","","N","","","","","","","","1","00391851","08"
"2019005428","02","1","PO BOX 791 162669","","READING","PA","19603","PENSKE LEASING AND RENTAL CO.","9999999999","","","","","","N","","","","","","","","","","","","","","1","99999999","03"
"2019005428","02","1","11670 NW 105TH ST","","MIAMI","FL","33178","RYDER TRUCK RENTAL INC","9999999999","","","","","","N","","","","","","N","","","","","","","","2","99999999","03"
"2019105755","04","4","163 FOX STOP RD","","CHARLEROI","PA","15022","FLEMING AND SONS TRUCKING","7246780827","073280","","","","","N","","","","","","N","","","","","","","","2","01406992","04"
"2019027366","04","3","776 SPRINGS RD PO BOX 6","","GRANTSVILLE","MD","21536","GRANTSVILLE TRUCK AND TRAILER","3018955356","080000","","","","","N","","","","","","N","","","","","","","","1","00948277","08"
"2019037667","05","3","517 W NORTH ST.","","PASS CHRISTIAN","MS","39571","UNLIMITED DELIVERIES LLC","8503659775","080000","","","","","N","","","","","","N","","","","","","","","1","02855991","08"
"2019127537","02","0","345 SIXTH AVENUE","","PITTSBURGH","PA","15222","PORT AUTHORITY ALLEGHENY CO","4124422000","026000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","13"
"2019134823","02","99","345 MAIN ST","","NEW KENSINGTON","PA","15068","MAR MAC TIRE CO INC","7243359801","006900","","","","","N","","","","","","N","","0","","","","","","1","00000000","02"
"2019053454","04","99","676 SHAFFER ROAD","","HOOKSTOWN","PA","15050","JR HALL EXCAVATION INC.","7245731133","020000","","","","","N","","","","","","N","","","","","","","","2","00963679","06"
"2019127469","99","8","101 CASTLEVIEW RD","","PITTSBURGH","PA","15234","CARRIER MANAGEMENT CORP","4123418288","999999","","","","","N","","","","","","N","","","","","","","","1","","11"
"2019056847","03","3","1031 NEW CASTLE ROAD","","BUTLER","PA","16052","EISLER LANDSCAPING","8004208733","020000","","","","","N","","","","","","N","","","","","","","","1","02125684","04"
"2019118857","05","99","2559 STATE ROUTE 88","","FINLEYVILLE","PA","15332","W.G. TOMKO INCO","4127707872","080000","","","","","N","","","","","","N","","","","","","","","1","00760908","08"
"2019098765","02","99","2559 STATE ROUTE 88","","FINLEYVILLE","PA","15332","WG TOMKO INC","7243482000","006100","","","","","N","","","","","","N","","UNKNOWN","","","","","","1","","02"
"2019073247","05","1","4001 LEADENHALL ROAD","","MT LAUREL","NJ","08054-0000","FEDERAL EXPRESS CORP","4126275422","074000","","","","","N","","","","","","N","","","","","","","","2","00086876","08"
"2019040660","02","4","PO  BOX 31","","PORTERSVILLE","PA","16051","DON MARK TRUCKING","7243680502","073280","","","","","N","","","","","","N","","A23456","","","","","","2","07575099","03"
"2019096788","05","3","908 BROADWAY ST.","","MASURY","OH","44438","P.I. & I.","9999999999","080000","","","","","N","","","","","","N","","","","","","","","1","00122443","08"
"2019045215","05","3","P.O. BOX 798","","WEST FARGO","ND","58078","E.W WYLIE CORP.","7013613062","080000","","","","","N","","","","","","N","","","","","","","","1","00827622","08"
"2019111140","02","1","1001 CALIFORNIA AVE","","PITTSBURGH","PA","15212","USPS","4124786372","010000","","","","","N","","","","","","N","","PUC 004","","","","","","2","00043400","03"
"2019028435","05","1","1876 33 STREET NW","","EDMONTON","AB","T6T0L5","AUTOMAN MOTOR FREIGHT","7802390733","","","","","","N","","","","","","","","","","","","","","2","03077193","06"
"2019027825","05","3","102 APPLE HILL RD","","WAYNESBURG","PA","15370","NEW WAY EXCAVATING","7243290386","080000","","","","","N","","","","","","N","","","","","","","","2","02110483","08"
"2019035685","04","7","3160 CONWAY WALLROSE RD","","BADEN","PA","15005","BFI SERVICES OF PENNSLVANIA LLC","4124272878","018660","","","","","N","","","","","","N","","","","","","","","2","00962087","09"
"2019020308","03","7","7700 WALL ST","","VALLEY VIEW","OH","44125","PREMIER TRUCK SALES AND RENTAL I","8008251255","","","","","","N","","","","","","N","","","","","","","","2","00364259","04"
"2019025511","02","3","1011 FOGGY HOLLOW ROAD","","GIBSONIA","PA","15044","MMC LAND MANANGEMENT INC","7244443033","014000","","","","","N","","","","","","N","","","","","","","","2","02202512","03"
"2019030742","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","","","","","","","2","","08"
"2019027706","02","6","304 CLARKS PIKE RD","","TARENTUM","PA","15084","HLOZNIKS AUTO SALVAGE","7248827078","999999","","","","","N","","","","","","U","","","","","","","","1","02274514","09"
"2019130608","02","1","1728 US-30","","CLINTON","PA","15026","DIAMOND CARGO EXPRESS","7242270500","026000","","","","","N","","","","","","N","","00121989","","","","","","2","01325605","03"
"2019063831","02","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY-ALLEGHENY CO.","4125665214","026000","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2019118866","05","4","364 MITCHELL AVE","","CLAIRTON","PA","15025","CLIFFORD BROTHERS TRUCKING LLC","4124148687","070000","","","","","N","","","","","","","","","","","","","","2","02789601","00"
"2019009493","02","3","855 SHERWOOD ROAD","","PITTSBURGH","PA","15221","412 TOWING","4123377078","025000","","","","","N","","","","","","N","","A8915363","","","","","","2","01820153","03"
